Name 	Notes
David	OH Exposure 
Time Stamp Local	Time Stamp UTC	TC 1 (C)	TC 2 (C)	TC 3 (C)	TC 4 (C)	TC 5 (C)	TC 6 (C)	TC 7 (C)	RHT T1 (C)	RHT T2 (C)	RH 1 (C)	RH 2 (C)	N2 (% RH)	O2 (% RH)	NOx (LPM)	VOC (LPM)	Humidifier (LPM)	PAM Downstream (LPM)	Pressure (Psia)
8/20/2013 11:41:29 AM	8/20/2013 4:41:29 PM	23.472	24.412	23.825	1372.000	1372.000	1372.000	1372.000	30.327	29.706	48.291	58.416	-0.006	0.399	0.000	0.000	23.622	23.785	0.000
8/20/2013 11:41:32 AM	8/20/2013 4:41:32 PM	23.472	24.412	23.825	1372.000	1372.000	1372.000	1372.000	30.341	29.726	48.193	58.463	-0.007	0.400	0.000	0.000	23.785	24.112	0.000
8/20/2013 11:41:34 AM	8/20/2013 4:41:34 PM	23.472	24.353	23.825	1372.000	1372.000	1372.000	1372.000	30.311	29.712	48.117	58.413	-0.005	0.399	0.000	0.000	23.785	23.622	0.000
8/20/2013 11:41:36 AM	8/20/2013 4:41:36 PM	23.472	24.471	23.883	1372.000	1372.000	1372.000	1372.000	30.327	29.729	48.061	58.443	-0.007	0.400	0.000	0.000	23.785	23.622	0.000
8/20/2013 11:41:39 AM	8/20/2013 4:41:39 PM	23.531	24.353	23.883	1372.000	1372.000	1372.000	1372.000	30.341	29.762	47.867	58.479	-0.007	0.400	0.000	0.000	24.112	23.785	0.000
8/20/2013 11:41:41 AM	8/20/2013 4:41:41 PM	23.531	24.353	23.825	1372.000	1372.000	1372.000	1372.000	30.341	29.755	47.726	58.469	-0.007	0.399	0.000	0.000	23.949	23.622	0.000
8/20/2013 11:41:43 AM	8/20/2013 4:41:43 PM	23.413	24.353	23.825	1372.000	1372.000	1372.000	1372.000	30.314	29.735	47.680	58.410	-0.007	0.400	0.000	0.000	23.459	23.296	0.000
8/20/2013 11:41:45 AM	8/20/2013 4:41:45 PM	23.531	24.353	23.825	1372.000	1372.000	1372.000	1372.000	30.317	29.742	47.660	58.423	-0.006	0.399	0.000	0.000	23.459	23.622	0.000
8/20/2013 11:41:47 AM	8/20/2013 4:41:47 PM	23.589	24.295	23.883	1372.000	1372.000	1372.000	1372.000	30.344	29.739	47.624	58.430	-0.007	0.400	0.000	0.000	23.949	23.459	0.000
8/20/2013 11:41:49 AM	8/20/2013 4:41:49 PM	23.589	24.295	23.883	1372.000	1372.000	1372.000	1372.000	30.347	29.755	47.663	58.393	-0.007	0.400	0.000	0.000	22.969	23.459	0.000
8/20/2013 11:41:51 AM	8/20/2013 4:41:51 PM	23.531	24.295	23.883	1372.000	1372.000	1372.000	1372.000	30.337	29.755	47.676	58.436	-0.007	0.399	0.000	0.000	23.949	23.949	0.000
8/20/2013 11:41:53 AM	8/20/2013 4:41:53 PM	23.531	24.295	23.883	1372.000	1372.000	1372.000	1372.000	30.350	29.762	47.666	58.393	-0.006	0.400	0.000	0.000	24.112	23.785	0.000
8/20/2013 11:41:56 AM	8/20/2013 4:41:56 PM	23.413	24.295	23.883	1372.000	1372.000	1372.000	1372.000	30.341	29.735	47.703	58.390	-0.007	0.399	0.000	0.000	22.969	23.622	0.000
8/20/2013 11:41:58 AM	8/20/2013 4:41:58 PM	23.531	24.236	23.883	1372.000	1372.000	1372.000	1372.000	30.347	29.775	47.735	58.410	-0.007	0.399	0.000	0.000	24.275	23.622	0.000
8/20/2013 11:42:00 AM	8/20/2013 4:42:00 PM	23.531	24.295	23.883	1372.000	1372.000	1372.000	1372.000	30.380	29.768	47.785	58.420	-0.007	0.399	0.000	0.000	24.112	23.459	0.000
8/20/2013 11:42:02 AM	8/20/2013 4:42:02 PM	23.531	24.236	23.942	1372.000	1372.000	1372.000	1372.000	30.367	29.778	47.758	58.410	-0.006	0.400	0.000	0.000	24.112	23.459	0.000
8/20/2013 11:42:04 AM	8/20/2013 4:42:04 PM	23.589	24.177	23.942	1372.000	1372.000	1372.000	1372.000	30.377	29.804	47.712	58.466	-0.007	0.399	0.000	0.000	23.296	23.459	0.000
8/20/2013 11:42:06 AM	8/20/2013 4:42:06 PM	23.531	24.177	23.942	1372.000	1372.000	1372.000	1372.000	30.357	29.824	47.643	58.446	-0.006	0.399	0.000	0.000	23.622	23.459	0.000
8/20/2013 11:42:08 AM	8/20/2013 4:42:08 PM	23.531	24.118	24.001	1372.000	1372.000	1372.000	1372.000	30.390	29.811	47.614	58.413	-0.007	0.399	0.000	0.000	24.112	23.622	0.000
8/20/2013 11:42:10 AM	8/20/2013 4:42:10 PM	23.531	24.177	24.001	1372.000	1372.000	1372.000	1372.000	30.380	29.801	47.558	58.420	-0.009	0.399	0.000	0.000	23.622	23.459	0.000
8/20/2013 11:42:12 AM	8/20/2013 4:42:12 PM	23.589	24.118	24.060	1372.000	1372.000	1372.000	1372.000	30.383	29.860	47.426	58.420	-0.007	0.399	0.000	0.000	23.459	23.785	0.000
8/20/2013 11:42:14 AM	8/20/2013 4:42:14 PM	23.531	24.118	24.001	1372.000	1372.000	1372.000	1372.000	30.390	29.814	47.341	58.390	-0.007	0.400	0.000	0.000	24.275	23.296	0.000
8/20/2013 11:42:17 AM	8/20/2013 4:42:17 PM	23.531	24.001	24.001	1372.000	1372.000	1372.000	1372.000	30.403	29.811	47.242	58.390	-0.007	0.399	0.000	0.000	23.296	23.459	0.000
8/20/2013 11:42:19 AM	8/20/2013 4:42:19 PM	23.413	24.001	24.001	1372.000	1372.000	1372.000	1372.000	30.364	29.828	47.203	58.377	-0.007	0.399	0.000	0.000	23.622	23.949	0.000
8/20/2013 11:42:21 AM	8/20/2013 4:42:21 PM	23.531	24.060	24.001	1372.000	1372.000	1372.000	1372.000	30.419	29.824	47.206	58.377	-0.007	0.400	0.000	0.000	23.622	23.296	0.000
8/20/2013 11:42:23 AM	8/20/2013 4:42:23 PM	23.472	24.118	23.942	1372.000	1372.000	1372.000	1372.000	30.383	29.834	47.278	58.390	-0.007	0.399	0.000	0.000	23.949	23.132	0.000
8/20/2013 11:42:25 AM	8/20/2013 4:42:25 PM	23.472	24.177	23.942	1372.000	1372.000	1372.000	1372.000	30.433	29.831	47.331	58.390	-0.007	0.399	0.000	0.000	23.296	23.785	0.000
8/20/2013 11:42:28 AM	8/20/2013 4:42:28 PM	23.413	24.118	23.942	1372.000	1372.000	1372.000	1372.000	30.436	29.844	47.374	58.397	-0.007	0.399	0.000	0.000	23.296	23.296	0.000
8/20/2013 11:42:30 AM	8/20/2013 4:42:30 PM	23.413	24.118	23.942	1372.000	1372.000	1372.000	1372.000	30.436	29.864	47.380	58.364	-0.007	0.399	0.000	0.000	24.112	23.296	0.000
8/20/2013 11:42:32 AM	8/20/2013 4:42:32 PM	23.413	24.118	23.825	1372.000	1372.000	1372.000	1372.000	30.429	29.880	47.380	58.338	-0.006	0.400	0.000	0.000	23.459	23.132	0.000
8/20/2013 11:42:34 AM	8/20/2013 4:42:34 PM	23.354	24.060	23.825	1372.000	1372.000	1372.000	1372.000	30.429	29.854	47.364	58.334	-0.007	0.399	0.000	0.000	23.785	23.459	0.000
8/20/2013 11:42:36 AM	8/20/2013 4:42:36 PM	23.296	24.001	23.825	1372.000	1372.000	1372.000	1372.000	30.410	29.831	47.393	58.324	-0.007	0.400	0.000	0.000	23.132	24.112	0.000
8/20/2013 11:42:38 AM	8/20/2013 4:42:38 PM	23.296	23.942	23.825	1372.000	1372.000	1372.000	1372.000	30.442	29.870	47.463	58.344	-0.006	0.399	0.000	0.000	23.785	23.459	0.000
8/20/2013 11:42:40 AM	8/20/2013 4:42:40 PM	23.296	23.883	23.766	1372.000	1372.000	1372.000	1372.000	30.459	29.880	47.512	58.344	-0.007	0.402	0.000	0.000	23.949	23.132	0.000
8/20/2013 11:42:43 AM	8/20/2013 4:42:43 PM	23.237	23.648	23.766	1372.000	1372.000	1372.000	1372.000	30.446	29.890	47.561	58.351	-0.006	0.399	0.000	0.000	23.785	24.112	0.000
8/20/2013 11:42:45 AM	8/20/2013 4:42:45 PM	23.237	23.472	23.707	1372.000	1372.000	1372.000	1372.000	30.436	29.860	47.545	58.275	-0.008	0.400	0.000	0.000	23.459	23.622	0.000
8/20/2013 11:42:47 AM	8/20/2013 4:42:47 PM	23.178	23.413	23.707	1372.000	1372.000	1372.000	1372.000	30.452	29.880	47.525	58.318	-0.007	0.400	0.000	0.000	23.949	23.459	0.000
8/20/2013 11:42:49 AM	8/20/2013 4:42:49 PM	23.119	23.354	23.707	1372.000	1372.000	1372.000	1372.000	30.472	29.837	47.525	58.265	-0.007	0.399	0.000	0.000	23.949	23.296	0.000
8/20/2013 11:42:51 AM	8/20/2013 4:42:51 PM	23.060	23.060	23.707	1372.000	1372.000	1372.000	1372.000	30.456	29.870	47.495	58.315	-0.006	0.398	0.000	0.000	23.622	23.459	0.000
8/20/2013 11:42:53 AM	8/20/2013 4:42:53 PM	23.002	23.002	23.648	1372.000	1372.000	1372.000	1372.000	30.459	29.834	47.463	58.308	-0.007	0.400	0.000	0.000	23.949	24.112	0.000
8/20/2013 11:42:55 AM	8/20/2013 4:42:55 PM	23.060	23.002	23.648	1372.000	1372.000	1372.000	1372.000	30.459	29.864	47.446	58.318	-0.007	0.399	0.000	0.000	23.132	23.296	0.000
8/20/2013 11:42:58 AM	8/20/2013 4:42:58 PM	23.060	22.884	23.589	1372.000	1372.000	1372.000	1372.000	30.479	29.883	47.357	58.311	-0.007	0.399	0.000	0.000	23.296	24.112	0.000
8/20/2013 11:43:00 AM	8/20/2013 4:43:00 PM	23.002	22.884	23.589	1372.000	1372.000	1372.000	1372.000	30.436	29.883	47.344	58.292	-0.007	0.399	0.000	0.000	24.112	23.949	0.000
8/20/2013 11:43:02 AM	8/20/2013 4:43:02 PM	22.943	22.884	23.648	1372.000	1372.000	1372.000	1372.000	30.489	29.887	47.269	58.295	-0.007	0.398	0.000	0.000	24.275	24.275	0.000
8/20/2013 11:43:04 AM	8/20/2013 4:43:04 PM	22.825	22.767	23.531	1372.000	1372.000	1372.000	1372.000	30.475	29.874	47.219	58.298	-0.009	0.400	0.000	0.000	23.785	23.459	0.000
8/20/2013 11:43:06 AM	8/20/2013 4:43:06 PM	22.884	22.884	23.589	1372.000	1372.000	1372.000	1372.000	30.482	29.900	47.259	58.301	-0.007	0.399	0.000	0.000	23.459	23.459	0.000
8/20/2013 11:43:08 AM	8/20/2013 4:43:08 PM	22.884	22.943	23.531	1372.000	1372.000	1372.000	1372.000	30.492	29.880	47.213	58.275	-0.007	0.399	0.000	0.000	23.785	23.785	0.000
8/20/2013 11:43:10 AM	8/20/2013 4:43:10 PM	22.884	23.002	23.531	1372.000	1372.000	1372.000	1372.000	30.475	29.864	47.213	58.259	-0.007	0.399	0.000	0.000	23.622	23.785	0.000
8/20/2013 11:43:13 AM	8/20/2013 4:43:13 PM	22.825	22.884	23.472	1372.000	1372.000	1372.000	1372.000	30.495	29.883	47.137	58.255	-0.007	0.399	0.000	0.000	23.949	23.622	0.000
8/20/2013 11:43:15 AM	8/20/2013 4:43:15 PM	22.767	22.825	23.531	1372.000	1372.000	1372.000	1372.000	30.521	29.887	47.134	58.278	-0.007	0.399	0.000	0.000	23.785	23.459	0.000
8/20/2013 11:43:17 AM	8/20/2013 4:43:17 PM	22.649	22.767	23.472	1372.000	1372.000	1372.000	1372.000	30.505	29.916	47.183	58.252	-0.007	0.399	0.000	0.000	24.112	23.785	0.000
8/20/2013 11:43:19 AM	8/20/2013 4:43:19 PM	22.825	22.825	23.531	1372.000	1372.000	1372.000	1372.000	30.505	29.887	47.213	58.216	-0.007	0.398	0.000	0.000	23.949	23.132	0.000
8/20/2013 11:43:21 AM	8/20/2013 4:43:21 PM	22.649	22.825	23.472	1372.000	1372.000	1372.000	1372.000	30.531	29.883	47.199	58.259	-0.006	0.400	0.000	0.000	23.785	23.785	0.000
8/20/2013 11:43:23 AM	8/20/2013 4:43:23 PM	22.708	22.825	23.472	1372.000	1372.000	1372.000	1372.000	30.502	29.893	47.180	58.213	-0.007	0.399	0.000	0.000	22.969	23.132	0.000
8/20/2013 11:43:26 AM	8/20/2013 4:43:26 PM	22.649	22.884	23.472	1372.000	1372.000	1372.000	1372.000	30.541	29.916	47.199	58.193	-0.007	0.399	0.000	0.000	24.275	23.949	0.000
8/20/2013 11:43:28 AM	8/20/2013 4:43:28 PM	22.649	22.943	23.472	1372.000	1372.000	1372.000	1372.000	30.535	29.897	47.157	58.183	-0.007	0.398	0.000	0.000	23.949	23.622	0.000
8/20/2013 11:43:30 AM	8/20/2013 4:43:30 PM	22.531	22.884	23.413	1372.000	1372.000	1372.000	1372.000	30.521	29.926	47.005	58.183	-0.007	0.399	0.000	0.000	23.622	23.949	0.000
8/20/2013 11:43:32 AM	8/20/2013 4:43:32 PM	22.590	23.002	23.472	1372.000	1372.000	1372.000	1372.000	30.518	29.949	46.982	58.199	-0.007	0.399	0.000	0.000	23.296	23.785	0.000
8/20/2013 11:43:34 AM	8/20/2013 4:43:34 PM	22.590	22.943	23.472	1372.000	1372.000	1372.000	1372.000	30.548	29.933	46.953	58.173	-0.007	0.399	0.000	0.000	23.459	23.622	0.000
8/20/2013 11:43:37 AM	8/20/2013 4:43:37 PM	22.590	22.943	23.413	1372.000	1372.000	1372.000	1372.000	30.558	29.903	46.844	58.170	-0.007	0.399	0.000	0.000	23.459	24.275	0.000
8/20/2013 11:43:39 AM	8/20/2013 4:43:39 PM	22.590	23.002	23.472	1372.000	1372.000	1372.000	1372.000	30.541	29.933	46.772	58.160	-0.007	0.400	0.000	0.000	23.459	23.949	0.000
8/20/2013 11:43:41 AM	8/20/2013 4:43:41 PM	22.531	23.002	23.472	1372.000	1372.000	1372.000	1372.000	30.538	29.933	46.716	58.157	-0.007	0.400	0.000	0.000	23.459	23.949	0.000
8/20/2013 11:43:43 AM	8/20/2013 4:43:43 PM	22.414	23.060	23.472	1372.000	1372.000	1372.000	1372.000	30.518	29.933	46.696	58.121	-0.007	0.399	0.000	0.000	22.969	23.785	0.000
8/20/2013 11:43:45 AM	8/20/2013 4:43:45 PM	22.531	23.002	23.472	1372.000	1372.000	1372.000	1372.000	30.561	29.959	46.640	58.167	-0.007	0.399	0.000	0.000	23.459	24.438	0.000
8/20/2013 11:43:47 AM	8/20/2013 4:43:47 PM	22.473	23.002	23.472	1372.000	1372.000	1372.000	1372.000	30.577	29.975	46.617	58.176	-0.007	0.398	0.000	0.000	23.622	23.622	0.000
8/20/2013 11:43:49 AM	8/20/2013 4:43:49 PM	22.414	23.002	23.472	1372.000	1372.000	1372.000	1372.000	30.571	29.962	46.548	58.420	-0.005	0.399	0.000	0.000	23.949	23.949	0.000
8/20/2013 11:43:51 AM	8/20/2013 4:43:51 PM	22.473	22.943	23.472	1372.000	1372.000	1372.000	1372.000	30.541	29.972	46.476	58.153	-0.005	0.400	0.000	0.000	23.785	23.296	0.000
8/20/2013 11:43:54 AM	8/20/2013 4:43:54 PM	22.473	22.767	23.472	1372.000	1372.000	1372.000	1372.000	30.571	29.966	46.456	58.114	-0.007	0.399	0.000	0.000	23.622	23.296	0.000
8/20/2013 11:43:56 AM	8/20/2013 4:43:56 PM	22.414	22.708	23.413	1372.000	1372.000	1372.000	1372.000	30.584	29.989	46.446	58.157	-0.007	0.399	0.000	0.000	23.132	23.622	0.000
8/20/2013 11:43:58 AM	8/20/2013 4:43:58 PM	22.414	22.531	23.413	1372.000	1372.000	1372.000	1372.000	30.531	29.975	46.400	58.091	-0.007	0.398	0.000	0.000	23.459	23.785	0.000
8/20/2013 11:44:00 AM	8/20/2013 4:44:00 PM	22.414	22.531	23.413	1372.000	1372.000	1372.000	1372.000	30.590	29.985	46.440	58.163	-0.007	0.399	0.000	0.000	23.296	24.601	0.000
8/20/2013 11:44:02 AM	8/20/2013 4:44:02 PM	22.355	22.531	23.413	1372.000	1372.000	1372.000	1372.000	30.594	29.985	46.433	58.130	-0.007	0.400	0.000	0.000	23.132	23.949	0.000
8/20/2013 11:44:04 AM	8/20/2013 4:44:04 PM	22.355	22.649	23.413	1372.000	1372.000	1372.000	1372.000	30.617	29.979	46.460	58.101	-0.007	0.400	0.000	0.000	23.296	23.785	0.000
8/20/2013 11:44:07 AM	8/20/2013 4:44:07 PM	22.355	22.649	23.413	1372.000	1372.000	1372.000	1372.000	30.607	29.989	46.483	58.127	-0.007	0.399	0.000	0.000	23.296	23.785	0.000
8/20/2013 11:44:09 AM	8/20/2013 4:44:09 PM	22.296	22.708	23.413	1372.000	1372.000	1372.000	1372.000	30.600	29.999	46.515	58.061	-0.007	0.399	0.000	0.000	23.785	23.785	0.000
8/20/2013 11:44:11 AM	8/20/2013 4:44:11 PM	22.179	22.708	23.413	1372.000	1372.000	1372.000	1372.000	30.604	29.999	46.529	58.078	-0.006	0.400	0.000	0.000	23.459	23.459	0.000
8/20/2013 11:44:13 AM	8/20/2013 4:44:13 PM	22.296	22.649	23.413	1372.000	1372.000	1372.000	1372.000	30.581	29.995	46.519	58.058	-0.007	0.400	0.000	0.000	23.622	23.296	0.000
8/20/2013 11:44:15 AM	8/20/2013 4:44:15 PM	22.296	22.649	23.472	1372.000	1372.000	1372.000	1372.000	30.597	29.982	46.486	58.071	-0.007	0.399	0.000	0.000	23.296	23.459	0.000
8/20/2013 11:44:17 AM	8/20/2013 4:44:17 PM	22.238	22.590	23.413	1372.000	1372.000	1372.000	1372.000	30.627	30.008	46.486	58.042	-0.006	0.400	0.000	0.000	23.132	23.785	0.000
8/20/2013 11:44:19 AM	8/20/2013 4:44:19 PM	22.238	22.708	23.413	1372.000	1372.000	1372.000	1372.000	30.636	30.018	46.555	58.055	-0.007	0.400	0.000	0.000	23.296	23.622	0.000
8/20/2013 11:44:21 AM	8/20/2013 4:44:21 PM	22.238	22.649	23.413	1372.000	1372.000	1372.000	1372.000	30.633	30.005	46.555	58.058	-0.007	0.400	0.000	0.000	23.296	23.949	0.000
8/20/2013 11:44:23 AM	8/20/2013 4:44:23 PM	22.179	22.649	23.413	1372.000	1372.000	1372.000	1372.000	30.613	30.051	46.532	58.055	-0.008	0.399	0.000	0.000	22.969	23.785	0.000
8/20/2013 11:44:25 AM	8/20/2013 4:44:25 PM	22.179	22.649	23.413	1372.000	1372.000	1372.000	1372.000	30.623	30.022	46.575	58.019	-0.006	0.400	0.000	0.000	23.296	23.622	0.000
8/20/2013 11:44:28 AM	8/20/2013 4:44:28 PM	22.238	22.590	23.413	1372.000	1372.000	1372.000	1372.000	30.650	30.015	46.565	58.038	-0.005	0.399	0.000	0.000	23.296	23.949	0.000
8/20/2013 11:44:30 AM	8/20/2013 4:44:30 PM	22.238	22.590	23.413	1372.000	1372.000	1372.000	1372.000	30.636	30.008	46.535	58.019	-0.007	0.400	0.000	0.000	23.622	23.132	0.000
8/20/2013 11:44:32 AM	8/20/2013 4:44:32 PM	22.238	22.708	23.472	1372.000	1372.000	1372.000	1372.000	30.650	30.018	46.578	58.028	-0.007	0.398	0.000	0.000	23.459	23.785	0.000
8/20/2013 11:44:34 AM	8/20/2013 4:44:34 PM	22.238	22.767	23.472	1372.000	1372.000	1372.000	1372.000	30.630	30.008	46.525	57.989	-0.007	0.400	0.000	0.000	23.459	23.785	0.000
8/20/2013 11:44:36 AM	8/20/2013 4:44:36 PM	22.179	22.884	23.472	1372.000	1372.000	1372.000	1372.000	30.620	30.025	46.423	57.950	-0.007	0.400	0.000	0.000	23.296	23.132	0.000
8/20/2013 11:44:38 AM	8/20/2013 4:44:38 PM	22.179	22.825	23.472	1372.000	1372.000	1372.000	1372.000	30.630	30.015	46.390	57.966	-0.007	0.400	0.000	0.000	23.459	23.949	0.000
8/20/2013 11:44:40 AM	8/20/2013 4:44:40 PM	22.179	22.943	23.531	1372.000	1372.000	1372.000	1372.000	30.653	30.012	46.387	57.976	-0.008	0.399	0.000	0.000	23.459	23.949	0.000
8/20/2013 11:44:43 AM	8/20/2013 4:44:43 PM	22.238	23.002	23.589	1372.000	1372.000	1372.000	1372.000	30.663	30.035	46.410	57.963	-0.007	0.399	0.000	0.000	23.459	23.459	0.000
8/20/2013 11:44:45 AM	8/20/2013 4:44:45 PM	22.355	23.060	23.589	1372.000	1372.000	1372.000	1372.000	30.660	30.068	46.328	57.982	-0.008	0.399	0.000	0.000	22.642	23.785	0.000
8/20/2013 11:44:47 AM	8/20/2013 4:44:47 PM	22.296	23.119	23.531	1372.000	1372.000	1372.000	1372.000	30.643	30.025	46.295	57.940	-0.006	0.399	0.000	0.000	22.969	23.949	0.000
8/20/2013 11:44:49 AM	8/20/2013 4:44:49 PM	22.296	23.178	23.531	1372.000	1372.000	1372.000	1372.000	30.650	30.031	46.308	57.940	-0.007	0.399	0.000	0.000	23.132	23.296	0.000
8/20/2013 11:44:51 AM	8/20/2013 4:44:51 PM	22.179	23.119	23.589	1372.000	1372.000	1372.000	1372.000	30.663	30.022	46.272	57.943	-0.007	0.400	0.000	0.000	23.296	23.296	0.000
8/20/2013 11:44:53 AM	8/20/2013 4:44:53 PM	22.414	23.178	23.589	1372.000	1372.000	1372.000	1372.000	30.656	30.035	46.269	57.933	-0.007	0.400	0.000	0.000	23.132	23.622	0.000
8/20/2013 11:44:56 AM	8/20/2013 4:44:56 PM	22.355	23.237	23.589	1372.000	1372.000	1372.000	1372.000	30.653	30.045	46.272	57.936	-0.006	0.398	0.000	0.000	23.622	23.785	0.000
8/20/2013 11:44:58 AM	8/20/2013 4:44:58 PM	22.414	23.354	23.531	1372.000	1372.000	1372.000	1372.000	30.666	30.035	46.275	57.913	-0.007	0.399	0.000	0.000	22.806	23.459	0.000
8/20/2013 11:45:00 AM	8/20/2013 4:45:00 PM	22.355	23.472	23.589	1372.000	1372.000	1372.000	1372.000	30.669	30.038	46.289	57.897	-0.007	0.400	0.000	0.000	22.969	23.785	0.000
8/20/2013 11:45:02 AM	8/20/2013 4:45:02 PM	22.355	23.472	23.589	1372.000	1372.000	1372.000	1372.000	30.663	30.031	46.242	57.887	-0.007	0.399	0.000	0.000	23.622	23.296	0.000
8/20/2013 11:45:04 AM	8/20/2013 4:45:04 PM	22.414	23.472	23.589	1372.000	1372.000	1372.000	1372.000	30.673	30.064	46.259	57.907	-0.007	0.399	0.000	0.000	23.296	23.622	0.000
8/20/2013 11:45:06 AM	8/20/2013 4:45:06 PM	22.414	23.531	23.589	1372.000	1372.000	1372.000	1372.000	30.689	30.074	46.259	57.903	-0.006	0.399	0.000	0.000	23.296	23.785	0.000
8/20/2013 11:45:08 AM	8/20/2013 4:45:08 PM	22.531	23.589	23.589	1372.000	1372.000	1372.000	1372.000	30.686	30.054	46.226	57.897	-0.005	0.399	0.000	0.000	23.622	23.785	0.000
8/20/2013 11:45:10 AM	8/20/2013 4:45:10 PM	22.473	23.589	23.648	1372.000	1372.000	1372.000	1372.000	30.689	30.074	46.229	57.884	-0.006	0.399	0.000	0.000	23.622	23.296	0.000
8/20/2013 11:45:12 AM	8/20/2013 4:45:12 PM	22.473	23.531	23.707	1372.000	1372.000	1372.000	1372.000	30.683	30.074	46.239	57.887	-0.006	0.399	0.000	0.000	23.949	23.785	0.000
8/20/2013 11:45:15 AM	8/20/2013 4:45:15 PM	22.414	23.531	23.648	1372.000	1372.000	1372.000	1372.000	30.669	30.091	46.239	57.861	-0.007	0.400	0.000	0.000	23.296	23.459	0.000
8/20/2013 11:45:17 AM	8/20/2013 4:45:17 PM	22.531	23.648	23.648	1372.000	1372.000	1372.000	1372.000	30.679	30.081	46.213	57.864	-0.007	0.400	0.000	0.000	23.459	23.785	0.000
8/20/2013 11:45:19 AM	8/20/2013 4:45:19 PM	22.590	23.589	23.707	1372.000	1372.000	1372.000	1372.000	30.692	30.068	46.236	57.818	-0.007	0.399	0.000	0.000	23.785	23.459	0.000
8/20/2013 11:45:21 AM	8/20/2013 4:45:21 PM	22.590	23.589	23.648	1372.000	1372.000	1372.000	1372.000	30.683	30.074	46.246	57.815	-0.007	0.399	0.000	0.000	23.785	23.459	0.000
8/20/2013 11:45:23 AM	8/20/2013 4:45:23 PM	22.590	23.531	23.648	1372.000	1372.000	1372.000	1372.000	30.702	30.091	46.272	57.828	-0.007	0.399	0.000	0.000	23.459	24.112	0.000
8/20/2013 11:45:25 AM	8/20/2013 4:45:25 PM	22.590	23.589	23.707	1372.000	1372.000	1372.000	1372.000	30.689	30.110	46.249	57.805	-0.005	0.399	0.000	0.000	23.622	23.622	0.000
8/20/2013 11:45:27 AM	8/20/2013 4:45:27 PM	22.590	23.648	23.707	1372.000	1372.000	1372.000	1372.000	30.702	30.120	46.262	57.825	-0.007	0.398	0.000	0.000	23.622	23.949	0.000
8/20/2013 11:45:29 AM	8/20/2013 4:45:29 PM	22.649	23.648	23.648	1372.000	1372.000	1372.000	1372.000	30.692	30.100	46.242	57.798	-0.008	0.399	0.000	0.000	23.785	23.785	0.000
8/20/2013 11:45:31 AM	8/20/2013 4:45:31 PM	22.590	23.707	23.766	1372.000	1372.000	1372.000	1372.000	30.706	30.094	46.226	57.765	-0.006	0.400	0.000	0.000	23.459	24.438	0.000
8/20/2013 11:45:34 AM	8/20/2013 4:45:34 PM	22.649	23.707	23.707	1372.000	1372.000	1372.000	1372.000	30.722	30.091	46.229	57.769	-0.007	0.399	0.000	0.000	23.622	23.132	0.000
8/20/2013 11:45:36 AM	8/20/2013 4:45:36 PM	22.649	23.648	23.766	1372.000	1372.000	1372.000	1372.000	30.692	30.104	46.219	57.756	-0.007	0.399	0.000	0.000	23.296	23.785	0.000
8/20/2013 11:45:38 AM	8/20/2013 4:45:38 PM	22.649	23.707	23.707	1372.000	1372.000	1372.000	1372.000	30.702	30.127	46.226	57.762	-0.007	0.399	0.000	0.000	23.785	23.459	0.000
8/20/2013 11:45:40 AM	8/20/2013 4:45:40 PM	22.708	23.707	23.707	1372.000	1372.000	1372.000	1372.000	30.702	30.087	46.216	57.713	-0.007	0.399	0.000	0.000	23.622	24.275	0.000
8/20/2013 11:45:42 AM	8/20/2013 4:45:42 PM	22.708	23.707	23.766	1372.000	1372.000	1372.000	1372.000	30.712	30.097	46.213	57.709	-0.007	0.399	0.000	0.000	23.949	23.459	0.000
8/20/2013 11:45:44 AM	8/20/2013 4:45:44 PM	22.708	23.825	23.766	1372.000	1372.000	1372.000	1372.000	30.699	30.123	46.200	57.736	-0.007	0.400	0.000	0.000	23.459	23.785	0.000
8/20/2013 11:45:47 AM	8/20/2013 4:45:47 PM	22.767	23.766	23.766	1372.000	1372.000	1372.000	1372.000	30.702	30.117	46.246	57.696	-0.007	0.399	0.000	0.000	23.949	24.275	0.000
8/20/2013 11:45:49 AM	8/20/2013 4:45:49 PM	22.825	23.766	23.766	1372.000	1372.000	1372.000	1372.000	30.729	30.110	46.289	57.716	-0.007	0.400	0.000	0.000	23.459	23.949	0.000
8/20/2013 11:45:51 AM	8/20/2013 4:45:51 PM	22.649	23.707	23.766	1372.000	1372.000	1372.000	1372.000	30.715	30.127	46.272	57.680	-0.007	0.400	0.000	0.000	23.459	23.622	0.000
8/20/2013 11:45:53 AM	8/20/2013 4:45:53 PM	22.767	23.766	23.766	1372.000	1372.000	1372.000	1372.000	30.729	30.120	46.272	57.677	-0.007	0.399	0.000	0.000	23.949	24.275	0.000
8/20/2013 11:45:55 AM	8/20/2013 4:45:55 PM	22.767	23.707	23.825	1372.000	1372.000	1372.000	1372.000	30.706	30.117	46.233	57.673	-0.006	0.399	0.000	0.000	24.112	23.459	0.000
8/20/2013 11:45:57 AM	8/20/2013 4:45:57 PM	22.825	23.707	23.825	1372.000	1372.000	1372.000	1372.000	30.706	30.133	46.193	57.654	-0.007	0.400	0.000	0.000	23.622	23.459	0.000
